profile_id,age,annual_income,state,occupation,education_level,social_category,gender,employment_status,user_type,scheme_id,scheme_category,beneficiary_level,matched_conditions,failed_conditions,missing_conditions,match_percentage,required_documents_count,manual_verification_required,has_failed_condition,has_missing_information,is_individual_scheme,status,relevance_label,is_relevant
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,HEA001,Healthcare / Pharmaceuticals,individual,14,0,0,1.0,5,0,0,0,1,eligible,2,1
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU004,Scholarship / Disability Welfare,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU005,Scholarship / Social Justice,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU006,Scholarship / Women Education,individual,8,4,3,0.5333333333333333,5,1,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES002,Higher Education / Research Fellowship,individual,9,3,2,0.6428571428571429,6,1,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKI001,Skill Development / Minority Affairs,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU007,Scholarship / Education,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU008,Higher Education / Electronics & IT Research,individual,10,2,2,0.7142857142857143,4,1,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL002,Culture / Arts & Performing Arts,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL003,Culture / State Recognition,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P183,31,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED001,Health / Social Welfare,individual,11,3,0,0.7857142857142857,9,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC001,Social Security / Pension,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,HOU001,Housing / LGBTQ+ Welfare,individual,11,3,0,0.7857142857142857,3,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EXT001,External Affairs / Overseas Welfare,individual,12,2,0,0.8571428571428571,4,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU001,Education / Disability,institution,9,4,1,0.6428571428571429,6,1,1,1,0,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU002,Scholarship / Education,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EMP001,Entrepreneurship / Minority Welfare,individual,11,3,0,0.7857142857142857,6,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKL001,Skill Development / Agriculture,organization,12,2,0,0.8571428571428571,4,0,1,0,0,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,DIS001,Disability Welfare / Transport Aid,individual,8,6,0,0.5714285714285714,7,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKL002,Skill Development / Entrepreneurship,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC003,Minority Welfare / Financial Assistance,individual,11,3,0,0.7857142857142857,6,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MIN001,Minority Welfare / Skill & Livelihood,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SCI001,Science & Technology / Innovation,individual,14,0,0,1.0,5,1,0,0,1,eligible,2,1
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,FIN002,Financial Inclusion / Entrepreneurship,individual,13,1,0,0.9285714285714286,6,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED003,Health / Financial Assistance,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,HEA001,Healthcare / Pharmaceuticals,individual,14,0,0,1.0,5,0,0,0,1,eligible,2,1
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU004,Scholarship / Disability Welfare,individual,7,6,1,0.5,6,0,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU005,Scholarship / Social Justice,individual,7,6,1,0.5,6,0,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU006,Scholarship / Women Education,individual,8,4,3,0.5333333333333333,5,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES002,Higher Education / Research Fellowship,individual,9,3,2,0.6428571428571429,6,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKI001,Skill Development / Minority Affairs,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU007,Scholarship / Education,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU008,Higher Education / Electronics & IT Research,individual,10,2,2,0.7142857142857143,4,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL002,Culture / Arts & Performing Arts,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL003,Culture / State Recognition,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P184,31,264000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED001,Health / Social Welfare,individual,11,3,0,0.7857142857142857,9,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC001,Social Security / Pension,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,HOU001,Housing / LGBTQ+ Welfare,individual,11,3,0,0.7857142857142857,3,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EXT001,External Affairs / Overseas Welfare,individual,12,2,0,0.8571428571428571,4,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU001,Education / Disability,institution,9,4,1,0.6428571428571429,6,1,1,1,0,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU002,Scholarship / Education,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EMP001,Entrepreneurship / Minority Welfare,individual,11,3,0,0.7857142857142857,6,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKL001,Skill Development / Agriculture,organization,12,2,0,0.8571428571428571,4,0,1,0,0,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,DIS001,Disability Welfare / Transport Aid,individual,8,6,0,0.5714285714285714,7,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKL002,Skill Development / Entrepreneurship,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SOC003,Minority Welfare / Financial Assistance,individual,11,3,0,0.7857142857142857,6,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MIN001,Minority Welfare / Skill & Livelihood,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SCI001,Science & Technology / Innovation,individual,14,0,0,1.0,5,1,0,0,1,eligible,2,1
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,FIN002,Financial Inclusion / Entrepreneurship,individual,13,1,0,0.9285714285714286,6,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED003,Health / Financial Assistance,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,HEA001,Healthcare / Pharmaceuticals,individual,14,0,0,1.0,5,0,0,0,1,eligible,2,1
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU004,Scholarship / Disability Welfare,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU005,Scholarship / Social Justice,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU006,Scholarship / Women Education,individual,8,4,3,0.5333333333333333,5,1,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,RES002,Higher Education / Research Fellowship,individual,9,3,2,0.6428571428571429,6,1,1,1,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,SKI001,Skill Development / Minority Affairs,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P185,34,242000,Uttar Pradesh,entrepreneur,graduate,minority,male,self_employed,entrepreneur,EDU007,Scholarship / Education,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
